,CreditScore,Age,Balance,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Tenure_1,Tenure_2,Tenure_3,Tenure_4,Tenure_5,Tenure_6,Tenure_7,Tenure_8,Tenure_9,Tenure_10,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4,HasCrCard_1,IsActiveMember_1
5078,743,-0.37395771201236494,0.04651773315743057,1.6218799287109396,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5079,427,-0.18325053060976157,-1.225847671409028,0.37203523903135516,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
5080,731,-0.9460792562201751,-1.225847671409028,1.0844199974268387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
5081,610,-0.7553720748175716,0.5016286441061634,0.713771359385981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5082,724,0.19816383219544517,1.0641101254959942,1.4859068110989295,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5083,653,-0.0878969399084599,1.1713580885545594,0.31809594977041256,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5084,774,0.9609925578058587,1.0623008251804251,-1.597628876321888,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5085,547,0.9609925578058587,0.722050433441281,-0.9315077283585333,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5086,719,1.0563461485071604,-1.225847671409028,-1.5531526812786576,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5087,740,0.38887101359804854,-1.225847671409028,1.7249965293726248,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5088,543,0.29351742289674687,0.2140071107091845,-0.24530141505859615,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5089,688,0.5795781950006519,0.4313532978602489,0.5178564433380708,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5090,474,-0.8507256655188734,-1.225847671409028,-0.6422109220586389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5091,505,0.38887101359804854,0.9675573727003893,1.2342761454716618,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5092,688,0.007456650792841798,-1.225847671409028,-0.8149892509152734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5093,650,1.5331141020136687,1.0322350909171099,1.3866721309685965,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
5094,610,-0.18325053060976157,-1.225847671409028,0.2508259047410354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5095,705,0.6749317857019536,0.20641346654657783,0.6794214750497375,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5096,669,-0.9460792562201751,1.114292926488862,-0.8666865763072529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5097,650,-1.8042615725318902,-1.225847671409028,0.23265457282893176,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
5098,550,-0.9460792562201751,1.102796360784512,0.8241323916574442,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5099,595,0.5795781950006519,0.4730277875897083,1.5886368542735516,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100,572,-1.2321400283240802,-1.225847671409028,0.3354541720066247,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5101,622,1.819174874117574,-1.225847671409028,-1.1618100889843448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
5102,662,-1.8042615725318902,0.4491257588393847,-0.4692023628318418,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5103,783,1.819174874117574,0.8182385695110536,-0.06085889226709062,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
5104,714,0.4842246042993502,-1.225847671409028,-1.620083293013052,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5105,671,1.151699739208462,0.3270423024943762,1.3270083826549695,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5106,600,-0.66001848411627,0.03284532715861996,-0.6214940143241708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5107,847,-0.18325053060976157,0.5806025433972724,0.2783460851358078,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5108,650,1.5331141020136687,0.6912897637391929,-1.2212140456265037,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5109,710,-1.0414328469214766,-1.225847671409028,-0.8983724657259046,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5110,682,-0.5646648934149683,-0.02439949879703686,-1.1706219651233112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
5111,642,-1.2321400283240802,0.9862746317449234,0.2950906495349322,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5112,536,-1.0414328469214766,-1.225847671409028,0.6278717822742746,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5113,754,0.7702853764032553,1.747400106723583,-1.26333542218579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5114,678,2.009882055520177,1.7495620034333632,1.6009409634366696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5115,533,0.9609925578058587,0.41351079841553595,-0.5335096699104406,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5116,741,-0.0878969399084599,0.82587596768076,-0.7242485759898755,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5117,757,-0.7553720748175716,-0.5921455648946199,1.6072505623651825,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5118,721,0.10281024149414347,-1.225847671409028,0.7787564897144997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
5119,700,-0.18325053060976157,0.017991562968113113,1.3090999724344716,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
5120,663,-1.2321400283240802,1.0413812811118648,-1.7328146199791425,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5121,677,-0.37395771201236494,-1.225847671409028,-0.4078217984724329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5122,655,-1.1367864376227785,0.8847836061772997,-0.8800500233971308,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5123,832,-0.9460792562201751,0.27803781454252724,-1.5593129086905773,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5124,721,0.6749317857019536,0.9848257811068912,-0.5584246302102154,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5125,542,1.437760511312367,0.46934187310149333,0.710162272276672,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5126,654,1.437760511312367,-1.225847671409028,-0.920768107594474,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5127,821,-0.0878969399084599,-1.225847671409028,0.45474254338215064,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5128,508,-0.0878969399084599,1.4399197033202662,-1.3472310908490412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5129,588,0.29351742289674687,1.4075308396323631,-0.8971341949812458,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5130,691,-0.0878969399084599,1.4020482862445531,0.05948812147516513,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5131,664,0.10281024149414347,0.7872969537502998,0.38226657930297814,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5132,439,2.582003599727987,-1.225847671409028,-0.6008713549738629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5133,479,-0.18325053060976157,0.6723059738748529,1.042829854841002,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5134,850,1.5331141020136687,0.35263150499100127,0.9701207042615365,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5135,518,0.10281024149414347,-1.225847671409028,1.6402408007314093,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5136,717,2.3912964183253838,0.3506164165980834,-1.3643415198243154,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
5137,698,1.151699739208462,1.0858690092538659,0.992101096791776,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
5138,850,-0.4693113027136666,-1.225847671409028,-0.8223941830021357,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5139,700,0.7702853764032553,-1.225847671409028,0.37748529965192706,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5140,626,-0.9460792562201751,0.46929603557024585,-1.0256975115861788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5141,774,-0.66001848411627,-1.225847671409028,-1.5560679472573409,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5142,719,0.865638967104557,-1.225847671409028,-0.37432571407387716,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5143,646,-0.7553720748175716,-1.225847671409028,1.2299447192704676,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5144,485,-1.3274936190253819,0.9292737383856254,0.22911486783268514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
5145,784,-0.0878969399084599,0.994147628414398,1.2464178413676106,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5146,850,-0.66001848411627,0.836007504526247,-0.7942262623287711,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5147,669,-0.0878969399084599,0.7271994626943847,0.5332354495069179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5148,731,2.963417962533194,-1.225847671409028,0.7145213469890864,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
5149,721,0.9609925578058587,0.6991452908600456,1.4490518673121098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5150,515,-0.18325053060976157,1.929146719475273,0.5682702865833958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5151,774,-0.37395771201236494,0.7201417650509794,-1.3161712054580224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
5152,585,-0.27860412131106327,-1.225847671409028,1.3950910156902157,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
5153,695,-0.9460792562201751,-1.225847671409028,0.199542437567324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5154,729,0.29351742289674687,0.33672812544336245,-1.705647784079967,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5155,713,0.29351742289674687,-1.225847671409028,-0.304746235852559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5156,555,-0.5646648934149683,0.8150988588916894,0.3773249730648501,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5157,699,1.0563461485071604,1.3165904598060736,1.629273384057295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5158,587,1.5331141020136687,-1.225847671409028,-0.6172603143072903,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5159,762,2.8680643718318923,1.71905311961096,1.6850541684995233,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5160,510,0.4842246042993502,-1.225847671409028,1.3116187691956545,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
5161,842,0.6749317857019536,-1.225847671409028,-1.440195645082604,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5162,608,-0.7553720748175716,0.055726749618790025,-0.6814492022906619,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5163,850,-0.27860412131106327,-1.225847671409028,0.011473090885726435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
5164,642,-0.27860412131106327,-1.225847671409028,1.65429685172186,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5165,850,-0.5646648934149683,1.033285347358595,-1.6794307354027165,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5166,455,0.38887101359804854,-1.225847671409028,-0.3275992084413155,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5167,726,-0.9460792562201751,-1.225847671409028,-0.14339143716017222,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5168,544,-0.8507256655188734,1.1019557389264947,-0.33757979932187016,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
5169,651,-0.7553720748175716,0.986022525323062,0.5185834774601632,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5170,814,-0.7553720748175716,-1.225847671409028,0.7292760880303778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5171,537,0.007456650792841798,-1.225847671409028,0.6531545199402841,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
5172,553,-0.18325053060976157,-1.225847671409028,-1.1513770363038178,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5173,800,-0.0878969399084599,-1.225847671409028,-0.3711829999651542,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5174,791,-0.4693113027136666,-1.225847671409028,-0.05835365892650661,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5175,699,-0.9460792562201751,0.8187455069632763,1.124487037435444,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5176,756,-1.0414328469214766,-1.225847671409028,1.1181894369174608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5177,591,-1.1367864376227785,0.5020777236955182,1.0852751884845877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5178,850,-1.613554391129287,0.24160370858649016,-1.5571651932057744,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5179,760,-0.4693113027136666,0.7183010516021079,-0.7088631358907445,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
5180,569,0.38887101359804854,1.3632785497190423,1.3580294905742771,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5181,661,-0.37395771201236494,0.8322807209105211,0.7396628859688626,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5182,670,-0.7553720748175716,-0.30380713891977384,1.4224736490889165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5183,694,-0.0878969399084599,-1.225847671409028,0.9871381020827041,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5184,728,-1.0414328469214766,1.0539050242209878,-1.165336578340008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5185,764,0.007456650792841798,0.9913667647616886,-0.8697508660225142,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5186,639,-0.66001848411627,-1.225847671409028,0.19562834738455162,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5187,683,-0.8507256655188734,-1.225847671409028,0.007070369781385212,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5188,663,-0.8507256655188734,-1.225847671409028,0.02227200814240315,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5189,826,0.19816383219544517,1.121586222632036,1.4058038573930929,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5190,735,-0.27860412131106327,-1.225847671409028,0.08802190672467934,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5191,682,1.819174874117574,-1.225847671409028,-1.7281839290747385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5192,663,0.007456650792841798,-1.225847671409028,0.01875682163723862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
5193,562,-0.9460792562201751,0.7023350060589523,-1.6223003906109172,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5194,696,-1.1367864376227785,0.1787242319802473,1.669711157562265,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5195,850,-0.0878969399084599,0.2911508744432479,1.2497565295149842,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5196,719,-1.613554391129287,0.6079074478939123,1.3460331667247454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5197,804,3.0587715532344957,-1.225847671409028,0.8330326039203096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5198,604,0.10281024149414347,0.1254783299482124,-1.110829190423989,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,782,-1.1367864376227785,-1.225847671409028,0.7568348720068543,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
5200,512,0.29351742289674687,0.27999264100625276,-1.482615764675077,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5201,569,-0.27860412131106327,-0.15062596277402893,0.9509255079842386,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5202,597,-1.613554391129287,0.4013624101951598,-0.5140404229810455,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5203,753,-0.8507256655188734,0.5503489714184957,-0.7337109746475567,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5204,430,-0.5646648934149683,-1.225847671409028,-0.5274141295813762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
5205,756,-1.0414328469214766,1.6583940386617193,-0.17653591596320767,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5206,493,-0.0878969399084599,0.9218934150415165,-0.18279178287934875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5207,777,-0.18325053060976157,0.7219616432583749,-0.4629884034075504,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
5208,779,-0.0878969399084599,-1.225847671409028,0.6686528146543964,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5209,702,-0.0878969399084599,-1.225847671409028,1.074612253213914,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5210,551,-0.37395771201236494,0.8531456125379788,-0.22871822058659477,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5211,749,-1.613554391129287,0.2929157796673642,-1.005931086633666,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5212,742,1.5331141020136687,1.2614982348370776,0.3672108346584004,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5213,752,-0.9460792562201751,0.8499031681510288,0.04938858982936037,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5214,740,1.723821283416272,0.5914078598978797,-0.6080691840615834,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
5215,576,-1.4228472097266835,-1.225847671409028,-0.3754667803042453,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5216,637,0.38887101359804854,1.533960046536027,0.08137565674130635,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
5217,724,-1.0414328469214766,0.33859239874221075,-0.062463027587899,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
5218,685,-1.8042615725318902,0.452510203410549,-1.067665517158695,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5219,625,-0.0878969399084599,-1.225847671409028,1.125307972161681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5220,571,-0.18325053060976157,1.0114242106464022,0.07064125267747717,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5221,584,-0.9460792562201751,-1.225847671409028,-0.19516231802539857,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5222,550,-1.613554391129287,1.003472681143671,0.51820439724343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5223,662,3.154125143935797,1.0227832637570096,1.3766598921066446,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5224,803,0.38887101359804854,-1.225847671409028,-0.4875667126524653,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5225,615,2.582003599727987,-1.225847671409028,-0.4435836696710031,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5226,481,0.007456650792841798,0.5568971672722656,0.41568250040799537,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5227,701,-1.5182008004279852,-1.225847671409028,-1.0629835287020266,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
5228,751,-0.9460792562201751,1.1419594025606572,-0.08936155120523073,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5229,675,-0.37395771201236494,-1.225847671409028,-0.7555046093095528,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
5230,733,0.10281024149414347,0.7891609065069718,-0.8574018932374163,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
5231,822,-0.0878969399084599,0.8302653119754266,-1.5813605966537874,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5232,559,0.6749317857019536,-1.225847671409028,-1.375194169093364,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5233,731,0.9609925578058587,0.19777741922581185,-1.153426851714299,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5234,678,0.19816383219544517,1.0731386767119526,1.6785957197244397,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5235,645,2.7727107811305904,-1.225847671409028,1.3261483226770057,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
5236,701,-0.9460792562201751,-1.225847671409028,1.3364029642096573,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5237,554,-1.2321400283240802,1.164346548984578,1.3541858258446131,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
5238,723,-0.8507256655188734,0.7634297038261323,1.0799974528616227,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5239,766,0.4842246042993502,0.6464824550471655,1.6963491939480984,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5240,597,-1.4228472097266835,0.4284620074277158,-0.6898246145103621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5241,574,0.19816383219544517,-1.225847671409028,-0.5136752539649265,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5242,655,0.10281024149414347,0.08764762172892177,1.7164369676347961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5243,780,-0.18325053060976157,0.29987314760950745,0.4559422105451054,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5244,672,0.38887101359804854,-1.225847671409028,-0.6186091790968308,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
5245,717,-0.0878969399084599,-1.225847671409028,1.0170793530543452,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5246,521,-0.66001848411627,0.9627343348408428,0.5088538098606844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
5247,633,1.9145284648188756,-1.225847671409028,0.6465879115804263,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
5248,669,0.007456650792841798,0.688623013101337,1.2430579386393006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
5249,740,0.4842246042993502,-1.225847671409028,-0.061943792024979336,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5250,462,-1.4228472097266835,-0.10585583697448206,-0.6202520918893509,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5251,619,0.007456650792841798,-1.225847671409028,1.0147241867903853,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
5252,665,0.4842246042993502,-1.225847671409028,-0.5832559494162985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5253,655,-1.1367864376227785,-1.225847671409028,0.13768280623676873,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5254,463,-1.8042615725318902,2.047257055541873,0.48998987404800853,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5255,799,2.295942827624082,0.5421701775125866,-1.0890077333607648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5256,713,0.865638967104557,1.398764812459004,0.9962315061440975,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,807,-0.7553720748175716,1.0350834286979846,1.6374677767790047,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
5258,728,-0.0878969399084599,0.6322510234924418,0.6776286690706008,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5259,582,1.2470533299097637,1.2015842541772406,-1.0293702424382973,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5260,704,-0.37395771201236494,1.2456297943866832,-1.0403621776034941,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
5261,714,-1.2321400283240802,0.2154540380941573,-0.9370398650627282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5262,628,-0.8507256655188734,0.20348339051068126,-1.5122055839412056,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
5263,809,0.19816383219544517,0.051613071595961346,1.1404536179402276,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5264,547,0.4842246042993502,-1.225847671409028,-1.645541485696806,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5265,560,-1.1367864376227785,-1.225847671409028,0.5534786808604777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5266,811,-0.7553720748175716,0.6621342089862081,1.4308036760166136,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5267,584,-1.2321400283240802,-1.225847671409028,0.8261566452367972,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5268,691,-1.0414328469214766,-1.225847671409028,-0.1256325723462754,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5269,680,-0.4693113027136666,1.1208771833374946,-0.5729201012500623,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5270,588,-0.5646648934149683,1.1812032209652938,-0.5995593548659497,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
5271,721,0.10281024149414347,0.38128477015332324,0.6690285909609839,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5272,850,0.7702853764032553,-1.225847671409028,1.5180733324987965,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
